id,ie_committee_id,amount,date,race_id,candidate_name,purpose,raw,created_at,is_fake
253,500,79240.54,2025-05-19,48,Mary Summers,Address add fund board.,{},2025-07-21 23:33:06,True
254,488,42129.22,2025-03-30,98,Craig Howard,Program challenge save level probably everyone.,{},2023-11-05 00:20:23,True
255,61,36879.17,2025-09-02,97,Melissa Brown,Discuss power thing cup participant behavior drop.,{},2025-06-07 02:34:19,True
256,279,58407.57,2025-07-29,14,Erika Williams,Quality activity bar set risk miss difficult.,{},2024-11-24 19:20:44,True
257,470,29425.27,2025-07-12,90,Joshua Herring,Congress than our meeting.,{},2025-07-30 12:27:18,True
258,120,78998.39,2025-04-19,14,Steven Reese,Cause science mission have teach soldier religious.,{},2024-09-16 22:26:01,True
259,274,44829.85,2024-09-28,71,Michael Medina,Everything bad father actually now.,{},2025-01-08 21:17:55,True
260,297,47944.42,2025-08-15,53,Anthony Melendez,Month southern serious never.,{},2024-03-30 17:33:51,True
261,400,22903.67,2025-07-30,87,Jessica Faulkner,Military yourself administration event stock smile.,{},2025-08-02 04:44:55,True
262,389,4732.2,2025-03-19,26,John Stewart,Ability president want rule grow worker.,{},2025-07-24 17:29:35,True
263,5,28190.99,2024-03-02,27,Jessica Wood,Any major so much determine.,{},2025-07-14 11:42:37,True
264,124,81312.37,2025-02-11,89,Melanie Snyder,These determine team nor include.,{},2025-07-11 18:20:53,True
265,266,52562.86,2024-11-13,98,Laura Richardson,Commercial decision training majority.,{},2025-09-06 23:11:53,True
266,123,10454.11,2025-03-17,73,Cody Grant,Fly tend view age material create usually significant.,{},2024-10-19 14:40:05,True
267,198,506.33,2024-12-15,19,Nicole Burke,Series key peace sister moment conference.,{},2023-12-05 01:11:05,True
268,167,2806.76,2025-06-25,93,Krystal Campbell,Now attack population thousand employee.,{},2025-01-31 03:04:26,True
269,366,65930.39,2025-06-23,64,Jonathan Brandt,Give need eight.,{},2025-01-20 16:58:10,True
270,9,25924.72,2024-03-05,4,Laura Williams,Imagine room after focus but.,{},2023-11-19 14:16:48,True
271,399,31102.43,2025-06-06,100,Robert Bishop,Set much center about campaign gas stop pass.,{},2025-10-12 05:05:14,True
272,428,54672.32,2023-11-26,56,Christopher Tanner,Listen network husband note film local.,{},2025-01-25 11:10:42,True
273,476,38015.48,2024-11-26,66,Eric Long,City become land.,{},2025-09-08 12:10:21,True
274,156,46783.48,2024-04-16,64,Evelyn Davila,Range blood loss.,{},2025-08-15 03:14:07,True
275,334,15367.91,2025-01-14,6,Julie Thomas,Attention bill you information purpose beautiful way.,{},2024-10-06 20:08:22,True
276,378,16103.2,2024-12-01,41,Ashley Osborn,Nothing set for pull room.,{},2024-08-08 17:19:46,True
277,245,73395.79,2024-06-17,78,Jamie Day,By themselves rock information upon some cost.,{},2025-05-10 16:00:34,True
278,215,95241.13,2024-03-17,26,Sheila Norton,Call building wish field.,{},2025-08-18 20:07:36,True
279,212,50396.21,2025-02-17,46,Bianca Garcia,Health matter themselves same smile recent responsibility.,{},2024-10-20 08:52:34,True
280,106,97100.2,2025-04-12,63,Amber Ruiz,Traditional eat a later Mrs necessary church.,{},2024-10-28 03:23:57,True
281,100,53038.59,2025-10-06,72,Anthony Rowe,Will recognize heavy month successful line coach.,{},2024-12-26 13:20:40,True
282,397,52633.52,2025-05-13,19,Megan Sanchez,Sign first open book.,{},2023-11-20 20:32:47,True
283,104,19071.74,2024-08-25,6,Edward Larson,Street say think reach what.,{},2024-08-21 16:30:50,True
284,289,46093.37,2024-09-23,12,Alison Wilkinson,Short wife political.,{},2025-07-17 00:01:18,True
285,312,79734.53,2025-08-28,75,Stephanie White,Sometimes interest hand successful each same.,{},2025-04-09 07:19:53,True
286,278,17055.6,2024-12-22,60,Terry Rhodes,Thank early possible local anyone industry if.,{},2025-03-25 18:30:25,True
287,256,5132.55,2024-02-27,88,Jeremy Castillo,Born these scene so remember base response.,{},2024-05-03 00:48:33,True
288,239,36257.52,2025-07-15,68,Diana Williams,Message amount high address edge.,{},2024-09-20 13:37:32,True
289,355,92226.98,2025-02-10,18,Justin Bailey,Report shake effect opportunity.,{},2025-06-28 11:23:51,True
290,54,417.77,2024-12-02,65,Nicholas Morgan,Including agree fast should much article eight blood.,{},2025-06-03 05:04:33,True
291,339,62570.52,2024-05-22,84,Eric Harper,Hair key line weight term.,{},2024-11-21 09:34:24,True
292,425,90135.09,2024-07-20,25,Albert Bartlett,Wide believe detail sister similar Mrs.,{},2024-10-10 19:43:30,True
293,207,46093.38,2025-09-07,88,Sarah Alvarado,Fly note hope light simply.,{},2023-10-29 18:09:28,True
294,90,50598.09,2024-04-25,84,Michael Lewis,Unit recently development media ready despite.,{},2024-09-09 16:20:20,True
295,35,87948.01,2025-09-10,70,Brian Byrd,Pass nearly despite finish company.,{},2024-09-25 05:40:06,True
296,486,57440.62,2024-03-25,2,Sarah Mora,Born eat walk clearly into population public.,{},2024-01-06 16:32:50,True
297,8,37902.31,2025-02-10,52,Vincent Jones DDS,Cost message sit oil.,{},2024-09-16 06:05:18,True
298,438,79290.1,2025-08-18,88,Lee Henderson,Away this specific bring fine argue.,{},2024-01-21 08:17:51,True
299,465,52405.6,2024-12-12,21,Chase Cohen,Thank large large oil.,{},2024-11-21 12:58:00,True
300,250,58840.55,2024-04-30,40,Jacob Thomas,Situation west network unit war.,{},2025-06-24 21:40:30,True
301,373,86572.18,2025-02-15,48,Andrew Ashley,Foot me church call.,{},2024-11-25 05:40:33,True
302,88,54475.4,2024-06-27,35,Mrs. Sheila Jenkins,Current win bit front.,{},2025-09-22 16:53:30,True
303,194,32320.28,2024-05-06,3,Amber Hodges,Either what in summer prove despite tree our.,{},2025-09-27 02:29:06,True
304,217,54638.56,2024-03-04,10,Carolyn Bell,Choose create side guy later various.,{},2024-10-14 11:52:13,True
305,347,45013.72,2024-02-18,18,Jonathan Green,Education against boy range or entire.,{},2024-02-04 19:13:59,True
306,81,63166.47,2024-05-07,13,Mary Hernandez,If particular parent exist assume.,{},2024-10-21 12:53:28,True
307,341,61153.52,2025-09-23,59,Betty Delgado,Hit argue add.,{},2024-08-10 00:24:58,True
308,310,44342.29,2025-07-08,28,Nancy Greene,Get recognize analysis character herself huge court.,{},2024-11-07 04:09:08,True
309,64,4224.64,2025-03-05,8,Brian Huff,Lay matter owner certain if magazine argue.,{},2025-03-02 15:58:05,True
310,272,21291.58,2024-07-06,72,Jessica Greene,In old of field inside.,{},2024-03-10 21:54:35,True
311,372,538.02,2025-08-30,70,Jennifer Beck,Available explain down police sport.,{},2024-10-17 21:05:02,True
312,469,85037.51,2024-04-21,93,Douglas Johnson,Yes try major certain.,{},2024-10-12 00:17:04,True
313,133,25815.43,2024-05-10,68,Ryan Johnson,Any stay than name art continue song.,{},2025-06-18 06:58:54,True
314,234,55142.94,2023-12-31,6,Philip Dunn,Foot with onto eye film trouble adult.,{},2025-03-28 09:37:19,True
315,484,82010.57,2025-04-10,35,Tanya Clark,Movement herself information look reason carry on.,{},2024-06-03 17:59:03,True
316,460,94435.54,2025-07-02,32,Phillip Walls,Take new program exactly possible.,{},2024-01-19 21:10:36,True
317,99,25572.28,2025-08-24,41,Jonathan Alexander,Teacher discover open sport.,{},2024-01-10 03:02:20,True
318,277,37776.95,2024-06-22,89,Kenneth Cole,Thousand style religious wear affect born parent.,{},2025-03-26 03:55:45,True
319,235,91607.01,2025-10-11,82,Ashley Jennings,She hit himself best.,{},2024-09-04 05:28:08,True
320,70,38750.28,2024-01-11,24,Daniel White,Idea set reach always nation particularly.,{},2024-04-07 11:52:52,True
321,52,21733.48,2024-02-25,86,Michelle Fowler,Many area list speech phone speak voice.,{},2024-04-29 19:51:50,True
322,259,68805.52,2023-12-03,55,Alicia Young,Structure result task which professor however.,{},2024-06-21 01:28:24,True
323,361,42307.5,2023-11-19,94,Michael Williams,Fire bar here thousand reality current watch.,{},2025-10-05 16:05:56,True
324,213,29834.69,2024-02-16,41,Paula Sweeney,Each meet or oil create here daughter Mr.,{},2025-01-17 19:46:13,True
325,473,64032.89,2024-06-17,74,Matthew Carter,Who move network establish.,{},2024-11-28 08:55:18,True
326,244,63577.87,2024-05-02,39,Aaron Luna MD,Weight right in something.,{},2024-12-31 00:53:30,True
327,114,64070.49,2025-07-27,68,Dustin Green,Treatment buy worry send particularly coach.,{},2025-03-04 08:59:26,True
328,256,72507.42,2025-06-26,2,Robert Harper,Agent pattern around black within.,{},2024-01-14 09:48:36,True
329,432,70300.55,2025-07-17,57,Daniel Taylor,Must deal difference try road indicate consumer.,{},2024-02-23 01:41:07,True
330,269,17380.5,2023-12-07,83,Rachel Maddox,Pretty provide pull build wait gun manage.,{},2025-08-07 01:59:01,True
331,398,33509.36,2025-07-10,31,Jonathan Dillon,Speech road station manage participant safe painting knowledge.,{},2024-10-20 16:49:31,True
332,225,10780.85,2025-07-28,54,Cody Rhodes,Blood watch story whatever.,{},2025-05-07 04:37:35,True
333,377,87697.93,2025-05-21,68,Phillip Wagner,Page task above do mean card film.,{},2024-08-09 20:39:02,True
334,271,49699.51,2025-07-20,37,Kimberly Stevens,But state if financial other.,{},2024-10-08 04:29:39,True
335,459,8121.53,2024-10-19,41,Andre Robinson,Be specific act ask.,{},2025-03-02 00:09:14,True
336,250,54097.19,2023-12-01,82,Michael Ryan,Too fire building hospital.,{},2023-11-26 21:15:33,True
337,51,23569.99,2024-06-14,94,Laurie Martinez,Daughter player of something through exist dinner cause.,{},2024-08-09 19:35:45,True
338,226,20108.62,2025-05-08,10,Robin Williams,Economic blood medical stage become ready admit.,{},2025-06-14 08:28:44,True
339,146,81873.03,2024-10-04,16,David Cox,Factor produce bank matter law professional why.,{},2025-03-13 11:20:57,True
340,431,47854.23,2025-05-06,44,Brandi Nelson,Every six magazine event alone thing visit.,{},2025-02-16 15:57:58,True
341,199,98220.27,2025-10-17,35,Mark Parks,Television thought middle agency president.,{},2024-02-23 01:20:58,True
342,247,59460.62,2024-08-12,36,Sarah Bates MD,Reduce watch mouth one base answer power he.,{},2024-11-29 13:21:41,True
343,495,72288.45,2024-01-26,32,Margaret Rose,Wife bill democratic much care require.,{},2025-01-11 11:23:53,True
344,101,83523.19,2025-09-10,64,Samuel Vega,Point international hotel.,{},2023-12-19 11:20:43,True
345,500,54507.23,2025-01-02,58,Andrew Miller,Far case food yes remember player.,{},2024-06-26 10:15:20,True
346,116,72268.94,2025-02-25,5,Terri Shepherd,Arrive heart behavior voice policy hot first position.,{},2023-12-25 14:59:00,True
347,181,64963.08,2025-05-21,79,Christopher Stevens,About hour board down.,{},2025-10-19 00:33:30,True
348,245,40909.39,2025-05-13,18,Maria Anderson,Already full establish leave Congress.,{},2025-02-16 22:05:40,True
349,17,52834.91,2024-11-27,2,Andre Schultz,These likely possible together condition.,{},2025-03-11 09:49:37,True
350,472,91051.9,2025-06-07,67,Darrell Myers,Decade artist risk available best.,{},2024-08-29 06:07:03,True
351,141,71526.77,2025-06-06,52,Cheryl Weaver,Realize but data deal debate him.,{},2024-08-26 02:42:42,True
352,130,89698.25,2024-08-09,98,Robert Johnson,Learn operation reason would director return.,{},2024-10-22 08:52:14,True
353,59,33272.1,2024-01-08,58,Thomas Adams,Modern region would.,{},2024-08-28 07:26:53,True
354,151,40687.61,2024-07-07,50,Rebecca Henson,Situation factor family feel themselves data.,{},2024-03-08 05:36:58,True
355,72,11772.74,2024-04-18,79,Joanne Cummings,One nearly shoulder similar first.,{},2025-06-14 18:55:14,True
356,358,48629.32,2025-05-07,85,Christopher Allen,Like tend cover simple bill avoid development.,{},2025-09-10 20:13:36,True
357,163,84265.68,2025-02-05,44,Tony Thompson,Expert energy you thus blood.,{},2024-02-19 11:49:53,True
358,324,12608.98,2024-06-29,44,Nathan Nunez,Technology soon company.,{},2025-06-23 14:58:10,True
359,340,85418.25,2025-07-31,20,Barry Myers,Size off long Republican common machine.,{},2024-06-21 14:33:45,True
360,135,33476.63,2024-12-12,55,Benjamin Williams,Class ever natural mother nice.,{},2025-08-20 17:34:47,True
361,206,45496.27,2024-08-22,79,Edgar Carter,Machine avoid seek partner population summer.,{},2024-01-24 18:59:04,True
362,92,57298.12,2024-09-02,8,James Dunn,Health look factor realize understand newspaper.,{},2024-09-10 01:02:06,True
363,238,16285.52,2025-09-16,92,Hayden Sweeney,Money doctor its consumer head hold score successful.,{},2024-10-09 09:27:14,True
364,216,47270.69,2025-09-17,35,Jessica Lucas,Me thank reach sing.,{},2025-06-12 02:58:23,True
365,23,43402.13,2025-10-09,4,Tammy Bradshaw,Expert feeling quite make bill.,{},2024-08-01 10:11:50,True
366,51,31511.93,2024-08-14,100,John Parker,Wear help yourself agreement.,{},2025-03-02 08:04:28,True
367,134,10510.93,2023-12-24,67,Maria Moreno,Call song most easy rich middle late.,{},2025-09-11 11:35:30,True
368,84,43885.47,2024-03-05,30,Sara Cuevas,Fight early wish Democrat mission reason among.,{},2024-09-04 20:03:43,True
369,286,40774.75,2024-08-15,69,Emily Rowe,Offer control change represent goal on draw.,{},2025-09-09 22:18:35,True
370,270,21941.26,2024-09-13,31,Kevin Miller,Form soon provide open.,{},2025-03-01 01:22:52,True
371,316,13582.37,2025-10-10,26,Maureen Cook,Might might could race need similar garden.,{},2025-01-09 10:14:26,True
372,428,53685.48,2025-03-25,97,Aaron Cox,Method which network officer.,{},2024-11-24 14:02:40,True
373,311,52521.24,2024-05-20,18,Robert Bowers,Resource respond fund movement all realize relate.,{},2025-05-21 05:09:55,True
374,80,35879.34,2024-04-30,33,Jennifer Graham,Far year some most beyond investment.,{},2024-08-28 15:05:38,True
375,217,64953.42,2024-01-05,95,John Smith,Baby executive trade network service American.,{},2025-10-19 21:57:20,True
376,216,18752.93,2025-01-16,53,Raymond Freeman,There beyond start walk.,{},2024-06-10 18:10:19,True
377,458,43129.9,2025-01-12,12,Gary Strickland,Reveal society concern dream fast arrive.,{},2025-08-15 03:41:41,True
378,31,22742.88,2024-04-20,52,Andrew Rodriguez,Floor body wait character high leg.,{},2024-03-19 03:21:33,True
379,191,49774.04,2025-09-17,83,Leon Walker,Cultural store worker.,{},2024-05-31 14:02:17,True
380,284,5275.39,2025-06-17,40,Deborah Brady,Account they outside organization surface.,{},2023-10-31 06:57:22,True
381,103,49112.19,2025-05-07,11,Michael Oliver,Within yard kitchen get bad population husband.,{},2024-08-04 17:35:35,True
382,362,30610.11,2024-04-29,99,Kevin Richardson,Tend late material.,{},2024-07-15 08:54:24,True
383,297,16177.07,2025-03-01,19,Jessica Gomez,Mrs enjoy similar determine accept dog daughter.,{},2025-09-07 21:24:55,True
384,247,23258.26,2024-08-31,47,Rita Garcia,Moment religious war out someone capital.,{},2025-07-18 21:35:03,True
385,3,64787.96,2024-11-14,5,Brittney Evans,Yourself newspaper with bag try better yes.,{},2025-08-04 08:30:14,True
386,27,73001.55,2023-12-06,20,Eric Lyons,Game value fall base.,{},2024-05-19 10:17:48,True
387,421,42852.83,2025-08-01,37,Hannah Dorsey,First first might every anyone PM follow.,{},2024-01-13 06:21:03,True
388,438,39097.07,2025-05-31,5,Reginald Berry,Any anything plan blood born.,{},2024-08-18 17:00:06,True
389,300,79957.74,2024-05-22,10,Angela Reynolds,Those note place shake investment school.,{},2024-06-15 04:42:20,True
390,146,60526.35,2023-11-13,5,Derek Campbell,Crime up moment through wife least key.,{},2024-07-06 16:23:11,True
391,291,90716.74,2025-03-26,11,Shirley Hayes,Idea crime owner and chance chance.,{},2024-07-25 10:30:45,True
392,4,4790.98,2025-01-29,14,Andrea Wilson,Woman night rise at.,{},2023-11-12 22:47:11,True
393,221,39283.57,2025-07-28,86,William Rivera,Computer too girl bank interview.,{},2025-08-10 00:55:28,True
394,304,87313.3,2024-01-18,40,Samantha Russell,Remember sometimes table.,{},2024-01-20 11:23:45,True
395,174,94282.47,2024-12-08,93,Oscar Bryant,Box never time war represent clearly.,{},2023-12-25 16:38:20,True
396,128,3970.52,2024-04-24,13,Victor Garcia,I appear meet collection.,{},2024-07-11 10:10:42,True
397,243,88520.04,2024-05-04,35,Robert Cole,Stock job two not build.,{},2024-07-01 03:05:03,True
398,438,40073.79,2025-07-13,84,Alison Simpson,Man be effect reason instead carry money speech.,{},2024-06-01 11:07:15,True
399,377,86931.49,2025-01-26,94,Tiffany Burns,Address institution know beyond different letter adult drive.,{},2025-05-23 16:45:24,True
400,153,86233.34,2025-09-18,84,Pamela Giles,Travel choice coach movie add break miss yeah.,{},2024-01-02 17:27:29,True
401,354,15711.46,2025-09-05,1,Raymond Armstrong,Someone necessary play before.,{},2025-03-01 22:12:15,True
402,467,64706.32,2024-05-06,24,Ariel Jones,Art through evidence music image situation.,{},2025-04-13 09:56:11,True
403,421,71436.93,2024-02-07,44,Edward Watson,Ahead discuss computer cause.,{},2025-04-19 17:27:23,True
404,341,67510.79,2024-06-06,74,Ronald Vasquez,Least lay candidate each read government because.,{},2025-08-01 05:18:43,True
405,260,93400.16,2024-11-20,59,William Day,Or wall lay special series scene some.,{},2025-01-13 21:08:00,True
406,352,93071.94,2024-12-05,26,Stephen Sanchez,American sign material green.,{},2024-10-09 14:35:47,True
407,29,49957.58,2025-10-02,26,Andrew Castaneda,Measure Mrs enough purpose morning standard.,{},2024-09-11 12:42:55,True
408,81,10989.81,2025-08-13,51,Todd Tapia,Line to indicate sport audience.,{},2024-02-07 08:04:34,True
409,192,82113.8,2025-08-22,52,Rebecca Nguyen,Ten space image attention data such exist million.,{},2025-04-07 23:32:19,True
410,292,88674.29,2025-01-06,6,Thomas Juarez,Condition business occur power design manage seek step.,{},2024-03-10 19:07:54,True
411,384,44798.7,2025-06-11,81,Matthew Shields,Point cause treat fall during.,{},2023-12-15 23:55:19,True
412,273,67907.68,2024-08-26,52,Melanie Reed,Realize table blood language popular must.,{},2025-07-15 13:42:51,True
